X,Y,Z,tempo,altura_mare,profundidade_corrigida
692865.5772,9272268.577,-3.3,13:01:29,0.2,-3.1
692866.0004,9272268.945,-3.3,13:01:30,0.2,-3.1
692866.0004,9272268.945,-3.3,13:01:31,0.4,-2.9
692867.6951,9272270.996,-3.1,13:01:32,0.3,-2.8
692868.1189,9272271.522,-3.1,13:01:33,0.2,-2.9
692868.9639,9272271.888,-2.9,13:01:34,0.3,-2.6
692868.9665,9272272.626,-2.9,13:01:35,0.3,-2.6
692869.391,9272273.363,-2.9,13:01:36,0.2,-2.7
692869.8155,9272274.1,-2.9,13:01:37,0.3,-2.6
692869.8175,9272274.68,-2.8,13:01:38,0.4,-2.4
692869.8175,9272274.68,-2.8,13:01:39,0.2,-2.6
692871.5089,9272275.781,-2.7,13:01:40,0.4,-2.3
692871.9334,9272276.518,-2.7,13:01:41,0.2,-2.5
692872.7772,9272276.515,-2.7,13:01:42,0.4,-2.3
692872.7785,9272276.884,-2.6,13:01:43,0.2,-2.4
692873.2017,9272277.252,-2.6,13:01:44,0.4,-2.2
692873.2029,9272277.621,-2.6,13:01:45,0.3,-2.3
692874.0486,9272278.146,-2.6,13:01:46,0.2,-2.4
692874.4725,9272278.724,-2.3,13:01:47,0.4,-1.9
692874.4725,9272278.724,-2.3,13:01:48,0.4,-1.9
692876.5869,9272280.141,-2.2,13:01:49,0.2,-2.0
692877.0114,9272280.878,-2.2,13:01:50,0.4,-1.8
692877.4346,9272281.245,-2.2,13:01:51,0.2,-2.0
692878.2804,9272281.822,-2.2,13:01:52,0.4,-1.8
692878.2817,9272282.192,-2.1,13:01:53,0.4,-1.7
692878.7041,9272282.348,-2.1,13:01:54,0.4,-1.7
692879.1268,9272282.558,-1.9,13:01:55,0.4,-1.5
692879.5487,9272282.556,-1.9,13:01:56,0.3,-1.6
692878.7067,9272283.087,-1.9,13:01:57,0.3,-1.6
692878.7067,9272283.087,-1.9,13:01:58,0.4,-1.5
692879.1286,9272283.085,-1.9,13:01:59,0.1,-1.8
692879.1286,9272283.085,-1.8,13:02:00,0.2,-1.6
692879.1286,9272283.085,-1.8,13:02:01,0.4,-1.4
692879.1286,9272283.085,-1.6,13:02:02,0.4,-1.2
692879.1286,9272283.085,-1.6,13:02:03,0.4,-1.2
692879.1286,9272283.085,-1.6,13:02:04,0.2,-1.4
692879.1286,9272283.085,-1.6,13:02:05,0.3,-1.3
692879.1286,9272283.085,-1.4,13:02:06,0.4,-1.0
692879.1286,9272283.085,-1.4,13:02:07,0.3,-1.1
692879.1286,9272283.085,-1.3,13:02:08,0.3,-1.0
692879.1286,9272283.085,-1.3,13:02:09,0.2,-1.1
692879.1286,9272283.085,-1.2,13:02:10,0.4,-0.8
692879.1286,9272283.085,-1.2,13:02:11,0.3,-0.9
692879.1286,9272283.085,-1.1,13:02:12,0.4,-0.7
692879.1286,9272283.085,-1.1,13:02:13,0.2,-0.9
692879.1286,9272283.085,-1.1,13:02:14,0.3,-0.8
692879.1286,9272283.085,-1.1,13:02:15,0.2,-0.9
692879.1286,9272283.085,-1.1,13:02:16,0.4,-0.7
692879.1286,9272283.085,-1.0,13:02:17,0.4,-0.6
692879.1286,9272283.085,-1.0,13:02:18,0.4,-0.6
692879.1286,9272283.085,-0.8,13:02:19,0.3,-0.5
692879.1286,9272283.085,-0.8,13:02:20,0.2,-0.6
692879.1286,9272283.085,-0.8,13:02:21,0.2,-0.6
692879.1286,9272283.085,-0.8,13:02:22,0.3,-0.5
692879.1286,9272283.085,-0.8,13:02:23,0.2,-0.6
692879.1286,9272283.085,-0.8,13:02:24,0.2,-0.6
692879.1286,9272283.085,-0.8,13:02:25,0.2,-0.6
692879.1286,9272283.085,-0.8,13:02:26,0.2,-0.6
692879.1286,9272283.085,-0.8,13:02:27,0.4,-0.4
692881.2471,9272285.662,-0.8,13:02:28,0.2,-0.6
692881.2471,9272285.662,-0.8,13:02:29,0.2,-0.6
692881.2471,9272285.662,-0.8,13:02:30,0.3,-0.5
692881.2471,9272285.662,-0.8,13:02:31,0.3,-0.5
692881.2471,9272285.662,-0.8,13:02:32,0.3,-0.5
692881.2471,9272285.662,-0.8,13:02:33,0.4,-0.4
692881.2471,9272285.662,-0.8,13:02:34,0.4,-0.4
692881.2471,9272285.662,-0.8,13:02:35,0.4,-0.4
692881.2471,9272285.662,-0.8,13:02:36,0.4,-0.4
692881.2471,9272285.662,-0.8,13:02:37,0.4,-0.4
692881.2471,9272285.662,-0.8,13:02:38,0.4,-0.4
692881.2471,9272285.662,-0.8,13:02:39,0.2,-0.6
692881.2471,9272285.662,-0.8,13:02:40,0.2,-0.6
692881.2471,9272285.662,-0.8,13:02:41,0.4,-0.4
692881.2471,9272285.662,-0.8,13:02:42,0.3,-0.5
692881.2471,9272285.662,-0.8,13:02:43,0.4,-0.4
692881.2471,9272285.662,-0.8,13:02:44,0.2,-0.6
692881.2471,9272285.662,-0.8,13:02:45,0.3,-0.5
692881.2471,9272285.662,-0.8,13:02:46,0.3,-0.5
692881.2471,9272285.662,-0.8,13:02:47,0.2,-0.6
692881.2504,9272286.611,-0.8,13:02:48,0.3,-0.5
692881.2504,9272286.611,-0.8,13:02:49,0.1,-0.7
692881.2504,9272286.611,-0.8,13:02:50,0.2,-0.6
692881.6723,9272286.61,-0.8,13:02:51,0.4,-0.4
692881.6723,9272286.61,-0.8,13:02:52,0.4,-0.4
692881.6723,9272286.61,-0.8,13:02:53,0.4,-0.4
692881.6723,9272286.61,-0.8,13:02:54,0.3,-0.5
692881.6723,9272286.61,-0.8,13:02:55,0.2,-0.6
692882.0909,9272285.659,-0.8,13:02:56,0.2,-0.6
692882.0883,9272284.921,-0.8,13:02:57,0.4,-0.4
692882.0844,9272283.813,-0.8,13:02:58,0.1,-0.7
692882.0806,9272282.706,-0.8,13:02:59,0.3,-0.5
692882.0762,9272281.44,-0.8,13:03:00,0.4,-0.4
692882.0728,9272280.491,-0.8,13:03:01,0.2,-0.6
692881.6484,9272279.754,-0.8,13:03:02,0.2,-0.6
692881.6452,9272278.857,-0.8,13:03:03,0.3,-0.5
692881.6452,9272278.857,-0.8,13:03:04,0.3,-0.5
692880.7893,9272275.38,-0.8,13:03:05,0.3,-0.5
692880.3635,9272274.274,-0.8,13:03:06,0.2,-0.6
692880.3602,9272273.325,-0.8,13:03:07,0.1,-0.7
692879.9345,9272272.219,-0.8,13:03:08,0.2,-0.6
692879.9313,9272271.322,-0.8,13:03:09,0.3,-0.5
692879.5056,9272270.216,-0.8,13:03:10,0.2,-0.6
692879.0804,9272269.268,-0.8,13:03:11,0.3,-0.5
692879.0804,9272269.268,-0.8,13:03:12,0.4,-0.4
692876.9619,9272266.692,-0.8,13:03:13,0.3,-0.5
692868.4809,9272254.381,-0.8,13:03:14,0.1,-0.7
692868.0552,9272253.275,-0.8,13:03:15,0.4,-0.4
692868.0552,9272253.275,-0.8,13:03:16,0.2,-0.6
692867.198,9272249.428,-0.8,13:03:17,0.2,-0.6
692866.7728,9272248.48,-0.8,13:03:18,0.4,-0.4
692866.7676,9272247.004,-0.8,13:03:19,0.2,-0.6
692865.9233,9272246.849,-0.8,13:03:20,0.4,-0.4
692865.0756,9272245.744,-0.8,13:03:21,0.3,-0.5
692864.6486,9272244.269,-0.8,13:03:22,0.4,-0.4
692864.6452,9272243.32,-1.7,13:03:23,0.1,-1.6
692863.7976,9272242.215,-1.7,13:03:24,0.4,-1.3
692863.7976,9272242.215,-1.7,13:03:25,0.4,-1.3
692862.9404,9272238.368,-1.7,13:03:26,0.4,-1.3
692862.5146,9272237.262,-1.6,13:03:27,0.4,-1.2
692862.087,9272235.629,-1.6,13:03:28,0.2,-1.4
692861.6613,9272234.523,-1.6,13:03:29,0.4,-1.2
692860.8142,9272233.577,-1.6,13:03:30,0.2,-1.4
692860.3897,9272232.84,-1.4,13:03:31,0.4,-1.0
692859.5407,9272231.366,-1.4,13:03:32,0.2,-1.2
692859.1163,9272230.63,-1.3,13:03:33,0.4,-0.9
692859.5304,9272228.413,-1.3,13:03:34,0.1,-1.2
692859.1034,9272226.938,-1.3,13:03:35,0.2,-1.1
692858.6797,9272226.412,-1.3,13:03:36,0.3,-1.0
692858.6763,9272225.463,-1.3,13:03:37,0.3,-1.0
692858.2513,9272224.568,-1.2,13:03:38,0.3,-0.9
692857.8261,9272223.62,-1.2,13:03:39,0.2,-1.0
692857.823,9272222.724,-1.1,13:03:40,0.3,-0.8
692856.9759,9272221.777,-1.1,13:03:41,0.4,-0.7
692856.9759,9272221.777,-1.0,13:03:42,0.4,-0.6
692855.2769,9272218.514,-1.0,13:03:43,0.3,-0.7
692854.8517,9272217.566,-1.1,13:03:44,0.2,-0.9
692854.004,9272216.461,-1.1,13:03:45,0.3,-0.8
692853.579,9272215.566,-1.1,13:03:46,0.2,-0.9
692853.1538,9272214.618,-1.1,13:03:47,0.3,-0.8
692852.7288,9272213.723,-1.2,13:03:48,0.2,-1.0
692851.8824,9272212.988,-1.2,13:03:49,0.2,-1.0
692850.6142,9272212.254,-1.3,13:03:50,0.2,-1.1
692850.6142,9272212.254,-1.3,13:03:51,0.4,-0.9
692848.9168,9272209.465,-1.4,13:03:52,0.2,-1.2
692848.0705,9272208.73,-1.4,13:03:53,0.1,-1.3
692847.2223,9272207.467,-1.4,13:03:54,0.4,-1.0
692846.3746,9272206.363,-1.4,13:03:55,0.3,-1.1
692845.9489,9272205.257,-1.4,13:03:56,0.3,-1.1
692844.678,9272203.784,-1.3,13:03:57,0.2,-1.1
692844.6747,9272202.835,-1.3,13:03:58,0.3,-1.0
692844.6747,9272202.835,-1.4,13:03:59,0.4,-1.0
692842.1338,9272200.102,-1.4,13:04:00,0.2,-1.2
692841.2848,9272198.628,-1.4,13:04:01,0.4,-1.0
692840.8604,9272197.891,-1.4,13:04:02,0.4,-1.0
692840.4346,9272196.785,-1.5,13:04:03,0.1,-1.4
692839.5877,9272195.892,-1.5,13:04:04,0.4,-1.1
692838.7401,9272194.787,-1.5,13:04:05,0.2,-1.3
692837.4711,9272193.842,-1.5,13:04:06,0.4,-1.1
692837.0448,9272192.578,-1.5,13:04:07,0.3,-1.2
692837.0448,9272192.578,-1.5,13:04:08,0.3,-1.2
692836.1899,9272189.417,-1.5,13:04:09,0.2,-1.3
692836.1861,9272188.31,-1.5,13:04:10,0.4,-1.1
692835.3379,9272187.047,-1.5,13:04:11,0.2,-1.3
692834.4908,9272186.101,-1.6,13:04:12,0.3,-1.3
692833.6438,9272185.207,-1.6,13:04:13,0.4,-1.2
692833.2199,9272184.628,-1.5,13:04:14,0.4,-1.1
692832.7942,9272183.522,-1.5,13:04:15,0.2,-1.3
692832.7942,9272183.522,-1.5,13:04:16,0.3,-1.2
692831.0952,9272180.259,-1.5,13:04:17,0.4,-1.1
692831.0906,9272178.94,-1.4,13:04:18,0.4,-1.0
692831.0854,9272177.464,-1.4,13:04:19,0.3,-1.1
692831.0823,9272176.567,-1.3,13:04:20,0.3,-1.0
692830.2339,9272175.252,-1.3,13:04:21,0.1,-1.2
692830.2313,9272174.513,-1.2,13:04:22,0.2,-1.0
692829.8063,9272173.618,-1.2,13:04:23,0.1,-1.1
692828.9592,9272172.672,-1.2,13:04:24,0.2,-1.0
692828.9592,9272172.672,-1.2,13:04:25,0.2,-1.0
692827.2626,9272170.094,-1.2,13:04:26,0.2,-1.0
692826.417,9272169.569,-1.1,13:04:27,0.1,-1.0
692825.5725,9272169.361,-1.1,13:04:28,0.2,-0.9
692824.3042,9272168.628,-1.1,13:04:29,0.1,-1.0
692823.881,9272168.26,-1.1,13:04:30,0.3,-0.8
692822.6148,9272168.106,-1.0,13:04:31,0.2,-0.8
692821.7697,9272167.74,-1.0,13:04:32,0.2,-0.8
692821.7697,9272167.74,-0.8,13:04:33,0.1,-0.7
692818.39,9272166.433,-0.8,13:04:34,0.4,-0.4
692817.9675,9272166.277,-0.8,13:04:35,0.2,-0.6
692817.5449,9272166.067,-0.8,13:04:36,0.4,-0.4
692817.5436,9272165.698,-0.7,13:04:37,0.3,-0.4
692816.7019,9272166.281,-0.7,13:04:38,0.4,-0.3
692815.8586,9272166.442,-0.6,13:04:39,0.4,-0.2
692815.0148,9272166.445,-0.6,13:04:40,0.3,-0.3
692814.5937,9272166.658,-0.6,13:04:41,0.4,-0.2
692814.5937,9272166.658,-0.6,13:04:42,0.3,-0.3
692812.4899,9272168.3,-0.6,13:04:43,0.3,-0.3
692812.4925,9272169.038,-0.6,13:04:44,0.2,-0.4
692812.4951,9272169.776,-0.6,13:04:45,0.4,-0.2
692811.6533,9272170.359,-0.8,13:04:46,0.2,-0.6
692811.6572,9272171.467,-0.8,13:04:47,0.4,-0.4
692811.2397,9272172.734,-0.9,13:04:48,0.3,-0.6
692810.8211,9272173.685,-0.9,13:04:49,0.3,-0.6
692810.8243,9272174.581,-1.1,13:04:50,0.4,-0.7
692810.8243,9272174.581,-1.1,13:04:51,0.4,-0.7
692810.832,9272176.796,-1.2,13:04:52,0.2,-1.0
692810.8333,9272177.165,-1.2,13:04:53,0.2,-1.0
692810.8366,9272178.114,-1.2,13:04:54,0.3,-0.9
692810.8379,9272178.484,-1.2,13:04:55,0.4,-0.8
692810.8392,9272178.853,-1.2,13:04:56,0.3,-0.9
692810.8423,9272179.749,-1.3,13:04:57,0.3,-1.0
692810.423,9272180.489,-1.3,13:04:58,0.4,-0.9
692810.8469,9272181.068,-1.4,13:04:59,0.2,-1.2
692811.2727,9272182.174,-1.4,13:05:00,0.2,-1.2
692811.6964,9272182.7,-1.5,13:05:01,0.2,-1.3
692811.6982,9272183.227,-1.5,13:05:02,0.4,-1.1
692811.7021,9272184.334,-1.5,13:05:03,0.4,-1.1
692812.1273,9272185.282,-1.5,13:05:04,0.3,-1.2
692812.1317,9272186.548,-1.7,13:05:05,0.3,-1.4
692812.9801,9272187.863,-1.7,13:05:06,0.3,-1.4
692813.8265,9272188.599,-1.8,13:05:07,0.4,-1.4
692813.8265,9272188.599,-1.8,13:05:08,0.3,-1.5
692815.5269,9272192.284,-1.9,13:05:09,0.4,-1.5
692816.3746,9272193.389,-1.9,13:05:10,0.3,-1.6
692816.3751,9272193.547,-2.0,13:05:11,0.2,-1.8
692816.7996,9272194.284,-2.0,13:05:12,0.2,-1.8
692817.646,9272195.019,-2.0,13:05:13,0.3,-1.7
692818.0699,9272195.598,-2.1,13:05:14,0.2,-1.9
692818.9162,9272196.333,-2.1,13:05:15,0.4,-1.7
692818.9162,9272196.333,-2.3,13:05:16,0.1,-2.2
692821.8778,9272198.696,-2.3,13:05:17,0.3,-2.0
692822.7241,9272199.431,-2.3,13:05:18,0.3,-2.0
692823.9924,9272200.165,-2.3,13:05:19,0.3,-2.0
692824.8387,9272200.9,-2.4,13:05:20,0.2,-2.2
692826.1065,9272201.476,-2.4,13:05:21,0.4,-2.0
692827.3745,9272202.157,-2.4,13:05:22,0.4,-2.0
692828.6428,9272202.891,-2.4,13:05:23,0.3,-2.1
692829.9118,9272203.836,-2.6,13:05:24,0.4,-2.2
692829.9118,9272203.836,-2.6,13:05:25,0.1,-2.5
692833.7171,9272206.196,-2.5,13:05:26,0.3,-2.2
692834.9853,9272206.93,-2.5,13:05:27,0.2,-2.3
692835.8312,9272207.507,-2.5,13:05:28,0.2,-2.3
692837.5213,9272208.239,-2.5,13:05:29,0.2,-2.3
692838.7896,9272208.973,-2.5,13:05:30,0.2,-2.3
692840.0584,9272209.865,-2.5,13:05:31,0.1,-2.4
692841.3261,9272210.441,-2.5,13:05:32,0.3,-2.2
692841.3261,9272210.441,-2.4,13:05:33,0.1,-2.3
692845.1321,9272213.012,-2.4,13:05:34,0.2,-2.2
692846.4009,9272213.904,-2.0,13:05:35,0.4,-1.6
692847.6692,9272214.638,-2.0,13:05:36,0.2,-1.8
692849.3593,9272215.37,-1.9,13:05:37,0.2,-1.7
692851.0482,9272215.733,-1.9,13:05:38,0.1,-1.8
692851.8953,9272216.68,-1.8,13:05:39,0.1,-1.7
692853.5855,9272217.412,-1.8,13:05:40,0.4,-1.4
692854.8537,9272218.146,-1.5,13:05:41,0.2,-1.3
692854.8537,9272218.146,-1.5,13:05:42,0.2,-1.3
692858.2403,9272221.404,-1.5,13:05:43,0.3,-1.2
692859.5098,9272222.507,-1.2,13:05:44,0.2,-1.0
692860.7788,9272223.452,-1.2,13:05:45,0.3,-0.9
692862.0484,9272224.555,-0.9,13:05:46,0.3,-0.6
692862.4741,9272225.661,-0.9,13:05:47,0.4,-0.5
692862.9025,9272227.505,-1.0,13:05:48,0.2,-0.8
692863.7527,9272229.348,-1.0,13:05:49,0.2,-0.8
692863.7527,9272229.348,-1.5,13:05:50,0.4,-1.1
692864.1978,9272235.991,-1.5,13:05:51,0.2,-1.3
692864.6261,9272237.835,-1.5,13:05:52,0.2,-1.3
692865.0544,9272239.679,-1.5,13:05:53,0.3,-1.2
692865.4833,9272241.682,-1.5,13:05:54,0.2,-1.3
692866.3336,9272243.525,-1.5,13:05:55,0.3,-1.2
692866.7619,9272245.369,-1.7,13:05:56,0.3,-1.4
692867.6108,9272246.843,-1.7,13:05:57,0.3,-1.4
692868.4603,9272248.475,-1.7,13:05:58,0.3,-1.4
692868.4603,9272248.475,-1.8,13:05:59,0.1,-1.7
692870.5886,9272253.846,-1.8,13:06:00,0.3,-1.5
692871.4368,9272255.109,-1.7,13:06:01,0.4,-1.3
692872.2844,9272256.213,-1.7,13:06:02,0.1,-1.6
692872.7115,9272257.689,-1.5,13:06:03,0.4,-1.1
692873.9805,9272258.633,-1.5,13:06:04,0.3,-1.2
692874.4068,9272259.898,-1.4,13:06:05,0.2,-1.2
692874.8331,9272261.162,-1.4,13:06:06,0.3,-1.1
692874.8331,9272261.162,-1.4,13:06:07,0.3,-1.1
692876.9529,9272264.108,-1.4,13:06:08,0.3,-1.1
692876.9575,9272265.426,-1.5,13:06:09,0.2,-1.3
692876.5382,9272266.166,-1.5,13:06:10,0.2,-1.3
692876.9652,9272267.641,-1.6,13:06:11,0.4,-1.2
692876.1266,9272269.12,-1.6,13:06:12,0.4,-1.2
692875.7098,9272270.599,-1.7,13:06:13,0.3,-1.4
692875.2905,9272271.338,-1.7,13:06:14,0.3,-1.4
692875.2892,9272270.969,-1.7,13:06:15,0.2,-1.5
692875.2892,9272270.969,-1.9,13:06:16,0.3,-1.6
692873.1785,9272270.607,-1.9,13:06:17,0.2,-1.7
692872.7558,9272270.398,-2.4,13:06:18,0.2,-2.2
692686.8288,9272307.751,-3.2,13:06:19,0.3,-2.9
692686.8288,9272307.751,-3.2,13:06:20,0.2,-3.0
692685.5765,9272311.605,-3.2,13:06:21,0.2,-3.0
692685.1598,9272313.083,-3.3,13:06:22,0.4,-2.9
692684.3173,9272313.456,-3.3,13:06:23,0.2,-3.1
692683.9,9272314.775,-3.3,13:06:24,0.4,-2.9
692683.0613,9272316.255,-3.3,13:06:25,0.2,-3.1
692683.0657,9272317.521,-3.3,13:06:26,0.4,-2.9
692681.8052,9272319.002,-3.3,13:06:27,0.3,-3.0
